ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,TotalChildren,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm,AmtTotal,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success
8700,1987,39,Secondary Education,Single,14906,0,0,0,22/12/2012,86,7,7,14,7,16,15,66,3,2,3,7,0,0,South Africa,0
2278,1986,40,Postgraduate,Single,33812,1,0,1,03/11/2012,86,4,17,19,30,24,39,133,2,2,3,6,0,0,United States,0
10703,1976,50,Masters Degree,Single,46098,1,1,2,18/08/2012,86,57,0,27,0,0,36,120,4,3,2,8,0,0,Spain,0
9,1976,50,Masters Degree,Single,46098,1,1,2,18/08/2012,86,57,0,27,0,0,36,120,4,3,2,8,0,0,Canada,0
2804,1976,50,Masters Degree,Single,46098,1,1,2,18/08/2012,86,57,0,27,0,0,36,120,4,3,2,8,1,0,India,0
4915,1957,69,Postgraduate,Married,53230,0,1,1,03/08/2012,86,176,72,98,136,21,229,732,4,5,12,5,0,0,Germany,0
3010,1990,36,Masters Degree,Cohabiting,88420,0,0,0,02/05/2014,87,957,153,612,99,95,153,2069,1,4,8,1,0,0,Spain,3
4279,1964,62,Postgraduate,Single,39548,1,1,2,31/03/2014,87,15,4,10,3,4,18,54,2,1,3,3,0,0,Spain,0
2564,1954,72,Bachelors Degree,Cohabiting,61278,0,1,1,04/01/2014,87,111,3,28,2,6,15,165,2,3,4,6,0,0,Spain,0
1137,1965,61,Bachelors Degree,Single,81246,0,0,0,29/12/2013,87,398,190,537,61,156,37,1379,1,4,7,1,0,0,Spain,2
5084,1976,50,Bachelors Degree,Widow,58330,0,1,1,25/12/2013,87,445,53,213,104,98,151,1064,1,6,13,4,0,0,Spain,0
7094,1976,50,Bachelors Degree,Widow,58330,0,1,1,25/12/2013,87,445,53,213,104,98,151,1064,1,6,13,4,0,0,Germany,0
6327,1968,58,Bachelors Degree,Cohabiting,65777,0,0,0,19/12/2013,87,565,32,435,28,32,54,1146,1,2,6,1,0,0,United States,0
6131,1981,45,Postgraduate,Married,70829,1,1,2,01/12/2013,87,141,70,106,72,19,23,431,2,4,8,3,0,0,Spain,0
10379,1963,63,Masters Degree,Single,59247,0,2,2,08/11/2013,87,327,9,122,19,14,83,574,5,5,9,6,0,0,Spain,0
606,1968,58,Bachelors Degree,Single,25930,1,1,2,10/10/2013,87,6,1,2,2,0,4,15,1,1,2,7,0,0,Spain,0
7801,1960,66,Bachelors Degree,Cohabiting,54753,0,1,1,12/09/2013,87,197,107,227,7,59,131,728,3,5,11,4,0,0,South Africa,0
2445,1975,51,Doctorate (PhD),Cohabiting,28440,1,0,1,07/07/2013,87,38,1,24,0,0,0,63,1,2,3,8,0,0,Spain,0
5346,1974,52,Postgraduate,Married,23559,1,0,1,03/07/2013,87,25,5,19,7,0,23,79,3,3,3,7,0,0,Germany,0
550,1953,73,Bachelors Degree,Divorced,62335,0,1,1,23/05/2013,87,243,131,217,85,6,26,708,2,3,13,2,0,0,Spain,0
4478,1980,46,Bachelors Degree,Married,63777,1,1,2,24/03/2013,87,457,5,106,15,17,53,653,8,11,6,8,0,0,India,0
2350,1973,53,Bachelors Degree,Married,59666,1,1,2,22/03/2013,87,623,53,178,23,17,133,1027,7,3,8,8,0,0,Canada,1
1118,1957,69,Masters Degree,Married,50965,0,1,1,20/02/2013,87,544,13,85,8,6,29,685,3,10,5,8,0,0,Spain,1
1491,1966,60,Postgraduate,Cohabiting,71488,0,0,0,18/02/2013,87,162,33,124,40,28,172,559,2,3,7,1,0,0,Canada,0
4507,1953,73,Bachelors Degree,Single,72228,0,0,0,27/11/2012,87,631,28,491,30,14,56,1250,1,6,8,3,0,0,Spain,0
7023,1954,72,Doctorate (PhD),Single,46231,2,1,3,26/11/2012,87,189,2,55,0,5,12,263,4,6,4,9,0,0,South Africa,0
6977,1975,51,Bachelors Degree,Cohabiting,75702,0,1,1,14/10/2012,87,1073,0,629,145,37,37,1921,1,10,13,6,0,0,Spain,1
4042,1972,54,Bachelors Degree,Divorced,43300,0,1,1,13/10/2012,87,91,3,52,2,1,31,180,3,4,4,8,1,0,Canada,0
7274,1958,68,Bachelors Degree,Married,78618,0,0,0,28/09/2012,87,736,163,818,212,163,61,2153,1,4,10,2,0,0,Spain,1
3332,1986,40,Bachelors Degree,Single,29760,1,0,1,29/08/2012,87,64,4,68,7,5,17,165,4,3,4,8,0,0,Germany,0
7433,1986,40,Bachelors Degree,Single,29760,1,0,1,29/08/2012,87,64,4,68,7,5,17,165,4,3,4,8,0,0,Spain,0
9386,1963,63,Bachelors Degree,Cohabiting,50127,0,1,1,29/05/2014,88,274,0,21,4,6,15,320,1,5,6,6,0,0,Spain,1
5176,1989,37,Bachelors Degree,Cohabiting,29604,1,0,1,08/12/2013,88,7,6,13,7,6,14,53,1,1,3,9,0,0,South Africa,1
10323,1953,73,Bachelors Degree,Married,49413,0,1,1,25/10/2013,88,205,7,41,3,2,46,304,2,4,5,5,0,0,Spain,0
4682,1959,67,Bachelors Degree,Married,51876,0,0,0,15/10/2013,88,99,27,102,28,48,6,310,1,2,8,1,0,0,Germany,0
3083,1975,51,Bachelors Degree,Married,45837,1,1,2,26/07/2013,88,215,13,87,17,17,24,373,5,6,5,7,0,0,Spain,0
8015,1963,63,Doctorate (PhD),Divorced,85696,0,0,0,03/05/2013,88,714,76,395,116,0,12,1313,1,4,9,1,1,0,Spain,0
3136,1963,63,Masters Degree,Divorced,59432,0,1,1,13/04/2013,88,317,25,265,25,19,12,663,3,5,11,5,0,0,Spain,0
6991,1952,74,Bachelors Degree,Divorced,43185,0,1,1,10/04/2013,88,537,6,42,16,6,30,637,2,9,6,8,0,0,Australia,0
8132,1976,50,Doctorate (PhD),Married,60631,1,1,2,05/04/2013,88,565,6,65,0,6,19,661,5,9,8,7,0,0,Germany,1
503,1986,40,Masters Degree,Married,20559,1,0,1,12/03/2013,88,13,1,29,3,0,7,53,2,2,3,8,0,0,Australia,0
8148,1957,69,Masters Degree,Cohabiting,50898,1,1,2,08/01/2013,88,285,28,242,55,114,135,859,13,6,12,5,0,0,South Africa,0
2736,1979,47,Bachelors Degree,Married,73807,0,1,1,02/01/2013,88,366,124,156,71,78,54,849,2,5,11,2,0,0,India,0
8162,1957,69,Masters Degree,Cohabiting,14661,0,0,0,01/01/2013,88,4,1,11,6,2,2,26,1,1,3,6,0,0,Spain,0
692,1955,71,Bachelors Degree,Cohabiting,36807,1,1,2,20/12/2012,88,4,2,5,0,0,5,16,1,1,2,6,0,0,India,0
7706,1976,50,Postgraduate,Cohabiting,46772,0,1,1,07/11/2012,88,350,104,189,197,151,57,1048,6,11,5,8,0,0,Canada,1
9298,1948,78,Doctorate (PhD),Cohabiting,81574,0,0,0,28/04/2014,89,1252,0,465,46,35,0,1798,1,4,8,1,0,0,South Africa,2
2986,1977,49,Bachelors Degree,Married,30772,1,1,2,12/03/2014,89,7,2,4,2,1,4,20,1,1,2,6,0,0,Canada,0
10812,1979,47,Doctorate (PhD),Married,46377,1,0,1,01/03/2014,89,37,0,46,4,3,0,90,1,2,3,4,0,0,South Africa,0
2909,1975,51,Doctorate (PhD),Married,78128,0,1,1,19/02/2014,89,934,24,230,16,24,36,1264,2,8,6,3,0,0,Germany,2
6974,1973,53,Doctorate (PhD),Cohabiting,83443,0,0,0,31/12/2013,89,518,42,742,55,56,84,1497,1,6,5,2,0,0,Germany,0
9140,1961,65,Postgraduate,Cohabiting,50523,1,1,2,25/12/2013,89,51,4,24,4,7,1,91,2,2,4,6,0,0,United States,0
4554,1966,60,Bachelors Degree,Cohabiting,47009,0,1,1,01/10/2013,89,171,45,73,59,10,90,448,4,3,8,4,0,0,Spain,0
7791,1968,58,Masters Degree,Married,37054,1,1,2,15/09/2013,89,12,1,6,0,1,5,25,2,1,3,7,0,0,South Africa,0
5455,1972,54,Doctorate (PhD),Married,32011,1,0,1,22/08/2013,89,99,0,15,2,1,5,122,3,2,4,7,0,0,Spain,0
7960,1963,63,Postgraduate,Cohabiting,82122,0,0,0,15/08/2013,89,734,22,350,151,25,100,1382,1,3,13,1,0,0,Spain,1
3426,1976,50,Bachelors Degree,Divorced,70300,1,0,1,15/07/2013,89,1045,61,338,60,46,46,1596,3,5,13,8,0,0,Spain,0
5316,1977,49,Masters Degree,Cohabiting,21024,0,0,0,04/07/2013,89,36,4,18,6,2,18,84,1,2,4,7,0,0,Spain,0
1404,1969,57,Bachelors Degree,Cohabiting,34916,2,0,2,15/05/2013,89,51,23,82,33,0,42,231,4,5,3,9,0,0,South Africa,0
10598,1968,58,Bachelors Degree,Cohabiting,27943,1,1,2,15/04/2013,89,12,1,16,4,1,3,37,3,2,3,8,0,0,Spain,0
8212,1972,54,Masters Degree,Married,39791,0,1,1,28/03/2013,89,85,15,27,13,13,21,174,2,3,4,7,0,0,Spain,0
3233,1966,60,Doctorate (PhD),Married,62745,0,1,1,23/03/2013,89,562,21,464,28,10,32,1117,3,7,11,5,0,0,South Africa,0
7892,1970,56,Bachelors Degree,Single,18589,0,0,0,02/01/2013,89,6,4,25,15,12,13,75,2,2,3,7,0,0,United States,0
2975,1977,49,Bachelors Degree,Cohabiting,85606,0,1,1,12/11/2012,89,717,42,864,219,30,84,1956,2,6,9,3,0,0,Spain,1
5043,1952,74,Secondary Education,Married,26997,0,0,0,05/11/2012,89,7,23,78,133,49,144,434,2,4,5,7,0,0,Spain,0
3104,1962,64,Bachelors Degree,Single,82332,0,0,0,17/09/2012,89,830,59,968,51,79,19,2006,1,5,12,2,1,0,Germany,1
10854,1971,55,Doctorate (PhD),Married,38853,1,1,2,23/05/2014,90,29,0,14,0,0,2,45,2,2,3,7,0,0,India,0
7419,1969,57,Masters Degree,Divorced,27071,1,0,1,23/04/2014,90,8,3,19,0,2,3,35,2,2,3,6,0,0,Spain,0
5558,1955,71,Doctorate (PhD),Single,90933,0,0,0,31/03/2014,90,1020,31,430,62,63,79,1685,1,4,4,1,0,0,Spain,1
832,1967,59,Doctorate (PhD),Cohabiting,65814,0,1,1,02/03/2014,90,561,14,113,10,14,35,747,3,8,10,5,0,0,Spain,0
4964,1959,67,Doctorate (PhD),Cohabiting,74250,0,0,0,26/01/2014,90,680,11,392,75,0,0,1158,1,2,4,1,0,0,Canada,0
11030,1977,49,Masters Degree,Married,33181,1,0,1,03/01/2014,90,9,0,3,0,0,4,16,1,1,2,6,0,0,Spain,1
4587,1945,81,Masters Degree,Widow,45006,0,0,0,18/07/2013,90,162,25,53,16,0,10,266,1,3,7,3,0,0,Spain,0
450,1959,67,Masters Degree,Cohabiting,42315,0,1,1,12/07/2013,90,67,15,80,17,11,80,270,3,1,4,3,0,0,United States,0
11031,1951,75,Doctorate (PhD),Married,48699,1,1,2,21/05/2013,90,26,1,10,2,0,1,40,1,1,3,5,0,0,Australia,0
4990,1955,71,Bachelors Degree,Married,59111,0,0,0,02/05/2013,90,524,0,134,28,28,155,869,1,11,8,7,0,0,Australia,0
221,1956,70,Bachelors Degree,Married,48726,0,1,1,27/04/2013,90,138,3,38,4,0,59,242,3,3,4,6,0,0,Germany,0
4351,1956,70,Bachelors Degree,Divorced,37244,1,1,2,27/04/2013,90,18,2,10,0,0,25,55,1,1,2,7,0,0,Spain,1
1357,1971,55,Bachelors Degree,Cohabiting,74854,1,2,3,08/04/2013,90,856,59,487,58,29,73,1562,7,2,5,5,0,0,Germany,0
5667,1965,61,Doctorate (PhD),Married,60896,0,1,1,11/10/2012,90,1013,30,399,60,46,153,1701,3,9,4,6,1,0,Canada,0
8867,1989,37,Doctorate (PhD),Married,67546,0,0,0,31/08/2012,90,864,134,768,150,38,172,2126,1,4,5,3,0,0,South Africa,0
2747,1989,37,Doctorate (PhD),Married,67546,0,0,0,31/08/2012,90,864,134,768,150,38,172,2126,1,4,5,3,0,0,Spain,0
7422,1988,38,Bachelors Degree,Single,46923,1,0,1,22/08/2012,90,85,44,54,102,78,6,369,3,5,7,7,0,0,Spain,0
4148,1973,53,Bachelors Degree,Married,38988,1,2,3,20/08/2012,90,164,24,103,12,3,42,348,7,5,6,8,0,0,Spain,0
9516,1972,54,Postgraduate,Divorced,49118,0,0,0,18/08/2012,90,620,54,239,99,98,119,1229,2,9,10,7,1,0,Spain,2
1291,1979,47,Doctorate (PhD),Cohabiting,27683,1,0,1,04/08/2012,90,152,9,121,12,12,45,351,4,6,4,8,0,0,Spain,0
1833,1975,51,Doctorate (PhD),Single,39190,1,0,1,26/04/2014,91,68,8,18,19,8,12,133,2,2,4,5,0,0,Spain,0
7270,1982,44,Bachelors Degree,Divorced,56981,0,0,0,25/01/2014,91,908,48,217,32,12,24,1241,1,2,13,6,0,0,South Africa,1
8182,1985,41,Bachelors Degree,Married,23228,1,0,1,05/01/2014,91,53,3,49,7,4,5,121,4,3,4,8,0,0,Canada,0
10394,1985,41,Bachelors Degree,Married,90000,0,0,0,23/12/2013,91,675,144,133,94,192,241,1479,1,4,5,1,0,0,Canada,3
1142,1954,72,Doctorate (PhD),Married,55707,0,1,1,22/12/2013,91,208,7,82,30,66,35,428,2,3,9,3,0,0,Spain,0
451,1990,36,Bachelors Degree,Single,9255,1,0,1,20/12/2013,91,9,0,7,2,0,4,22,1,1,2,8,0,0,India,0
7128,1978,48,Doctorate (PhD),Single,42997,1,1,2,07/12/2013,91,4,0,5,0,1,5,15,1,1,2,7,0,0,Spain,0
10678,1960,66,Bachelors Degree,Cohabiting,71232,0,1,1,28/11/2013,91,653,17,170,34,26,17,917,2,11,10,7,0,0,Spain,0
7755,1955,71,Doctorate (PhD),Married,57744,0,1,1,12/11/2013,91,350,3,39,0,0,19,411,2,9,4,8,0,0,Spain,0
4754,1967,59,Masters Degree,Married,33585,0,1,1,25/09/2013,91,30,11,33,13,6,29,122,1,2,4,4,0,0,Spain,0
20,1966,60,Postgraduate,Married,46891,0,1,1,01/09/2013,91,43,12,23,29,15,61,183,1,2,4,4,0,0,Germany,0
2246,1966,60,Postgraduate,Married,46891,0,1,1,01/09/2013,91,43,12,23,29,15,61,183,1,2,4,4,0,0,Spain,0
10307,1957,69,Bachelors Degree,Married,50387,0,2,2,31/08/2013,91,369,9,87,12,14,34,525,3,6,8,5,0,0,Spain,0
2147,1970,56,Bachelors Degree,Cohabiting,76653,0,0,0,16/08/2013,91,736,63,946,219,189,126,2279,1,4,11,2,0,0,Spain,2
10590,1957,69,Doctorate (PhD),Cohabiting,76542,0,0,0,30/03/2013,91,794,73,573,0,29,14,1483,1,4,10,2,0,0,Spain,0
6565,1950,76,Masters Degree,Married,76995,0,1,1,28/03/2013,91,1012,80,498,0,16,176,1782,2,11,9,5,0,0,United States,1
6619,1979,47,Bachelors Degree,Married,38415,1,1,2,02/01/2013,91,22,1,13,4,0,4,44,2,1,3,7,0,0,Spain,0
4817,1957,69,Bachelors Degree,Divorced,22304,0,0,0,04/08/2012,91,3,2,7,0,4,2,18,1,1,2,8,0,0,Spain,0
4508,1953,73,Bachelors Degree,Single,75127,0,0,0,22/05/2014,92,203,35,305,46,17,227,833,1,2,5,1,0,0,Germany,0
4843,1953,73,Bachelors Degree,Single,75127,0,0,0,22/05/2014,92,203,35,305,46,17,227,833,1,2,5,1,0,0,South Africa,0
9197,1954,72,Bachelors Degree,Married,39722,0,1,1,24/02/2014,92,32,0,5,2,0,8,47,2,2,3,5,0,0,Spain,0
6237,1967,59,Doctorate (PhD),Single,7144,0,2,2,07/12/2013,92,81,4,33,5,2,291,416,0,23,1,0,0,0,Spain,0
6515,1978,48,Bachelors Degree,Cohabiting,39771,1,0,1,06/12/2013,92,6,2,18,2,8,14,50,1,2,3,4,0,0,South Africa,0
5954,1973,53,Masters Degree,Divorced,42618,1,0,1,09/10/2013,92,76,14,74,13,5,10,192,2,5,4,8,0,0,Spain,0
7938,1959,67,Doctorate (PhD),Cohabiting,51518,0,1,1,03/10/2013,92,350,8,66,17,4,4,449,2,3,10,3,0,0,Germany,0
961,1973,53,Bachelors Degree,Married,74716,0,1,1,12/09/2013,92,133,27,421,13,195,71,860,2,7,5,4,0,0,Spain,0
1764,1976,50,Bachelors Degree,Single,33955,1,0,1,09/08/2013,92,100,2,128,23,7,10,270,4,5,5,8,0,0,South Africa,0
1916,1955,71,Masters Degree,Married,45736,0,1,1,24/07/2013,92,188,3,180,20,3,43,437,5,7,6,7,0,0,Germany,0
6941,1972,54,Bachelors Degree,Single,31632,0,0,0,14/07/2013,92,17,8,12,11,15,32,95,1,2,2,7,0,0,Spain,0
5562,1975,51,Bachelors Degree,Married,60093,0,1,1,26/06/2013,92,502,12,109,16,6,90,735,2,7,10,6,0,0,Spain,0
1517,1970,56,Bachelors Degree,Single,30822,1,0,1,14/06/2013,92,3,9,13,2,12,12,51,1,1,3,7,0,0,Spain,0
7286,1969,57,Bachelors Degree,Cohabiting,41728,1,0,1,24/05/2013,92,13,6,15,3,5,13,55,1,2,2,10,0,0,Australia,0
4687,1959,67,Masters Degree,Married,80739,0,0,0,23/05/2013,92,674,92,736,39,0,92,1633,1,3,9,1,0,0,Spain,0
5631,1992,34,Bachelors Degree,Single,49767,0,0,0,02/05/2013,92,202,47,197,55,42,149,692,1,5,8,4,0,0,United States,0
1951,1982,44,Secondary Education,Married,34445,0,0,0,27/01/2013,92,228,122,122,208,129,30,839,6,11,8,9,0,0,Spain,0
123,1952,74,Bachelors Degree,Widow,67046,0,1,1,06/01/2013,92,544,35,133,23,151,107,993,2,4,4,2,0,0,Australia,0
9451,1966,60,Bachelors Degree,Married,73538,0,1,1,25/11/2012,92,811,76,428,99,137,107,1658,3,10,9,7,0,0,Canada,0
7396,1967,59,Bachelors Degree,Married,80398,0,0,0,10/11/2012,92,342,51,936,207,35,26,1597,1,5,12,3,0,0,Spain,1
3298,1957,69,Masters Degree,Married,52973,0,1,1,08/11/2012,92,856,0,76,12,9,199,1152,7,9,9,8,0,0,South Africa,0
6730,1955,71,Bachelors Degree,Married,38998,1,1,2,03/11/2012,92,34,1,14,0,0,5,54,3,2,3,8,0,1,Spain,0
9916,1955,71,Bachelors Degree,Married,38998,1,1,2,03/11/2012,92,34,1,14,0,0,5,54,3,2,3,8,0,1,South Africa,0
2227,1959,67,Postgraduate,Cohabiting,26490,0,0,0,22/09/2012,92,45,47,52,21,20,25,210,2,3,5,6,0,0,South Africa,0
946,1959,67,Postgraduate,Cohabiting,26490,0,0,0,22/09/2012,92,45,47,52,21,20,25,210,2,3,5,6,0,0,Spain,0
3745,1989,37,Postgraduate,Married,23331,1,0,1,04/09/2012,92,5,36,7,0,10,45,103,2,3,3,8,0,0,India,0
4094,1962,64,Bachelors Degree,Married,60544,1,1,2,25/08/2012,92,201,2,43,3,5,35,289,4,5,5,6,0,0,Australia,0
8588,1962,64,Bachelors Degree,Married,60544,1,1,2,25/08/2012,92,201,2,43,3,5,35,289,4,5,5,6,0,0,Germany,0
3916,1972,54,Doctorate (PhD),Cohabiting,49269,1,0,1,15/08/2012,92,639,8,166,11,8,58,890,3,7,12,7,0,0,Spain,0
9135,1951,75,Bachelors Degree,Cohabiting,27203,1,1,2,06/08/2012,92,13,2,21,4,0,24,64,2,1,2,8,0,0,Spain,0
1755,1989,37,Postgraduate,Cohabiting,45204,1,0,1,11/04/2014,93,30,11,25,29,1,18,114,1,1,4,3,0,0,South Africa,0
2875,1979,47,Bachelors Degree,Married,67023,0,0,0,04/03/2014,93,444,44,382,11,8,17,906,1,3,13,2,0,1,Spain,0
2008,1979,47,Bachelors Degree,Married,77583,0,0,0,10/02/2014,93,372,23,384,250,12,108,1149,1,4,9,2,0,0,South Africa,1
10925,1984,42,Bachelors Degree,Married,76630,0,0,0,14/01/2014,93,255,31,446,40,56,175,1003,1,3,11,1,0,0,South Africa,0
1604,1961,65,Masters Degree,Married,47353,0,1,1,13/11/2013,93,184,2,19,8,8,4,225,3,2,6,5,0,0,Spain,0
5389,1965,61,Bachelors Degree,Married,48920,0,2,2,20/10/2013,93,238,17,68,8,10,6,347,3,6,5,7,0,0,Spain,1
2878,1948,78,Doctorate (PhD),Married,67472,0,1,1,28/09/2013,93,162,31,127,8,17,69,414,2,4,7,3,0,0,Spain,0
4440,1965,61,Masters Degree,Married,64100,0,1,1,10/09/2013,93,509,0,27,0,0,10,546,1,8,6,7,0,0,South Africa,1
1324,1989,37,Bachelors Degree,Married,38872,1,0,1,30/05/2013,93,23,3,21,3,19,22,91,2,3,3,8,0,0,India,0
6262,1963,63,Masters Degree,Single,72217,0,0,0,10/04/2013,93,816,42,450,55,56,154,1573,1,3,8,2,0,0,Germany,0
3628,1988,38,Secondary Education,Single,15038,1,0,1,29/01/2013,93,4,8,11,19,12,26,80,2,2,2,9,0,0,Spain,0
3641,1977,49,Bachelors Degree,Married,13624,1,0,1,20/01/2013,93,10,2,15,2,1,6,36,2,2,3,6,0,0,Spain,0
322,1979,47,Bachelors Degree,Cohabiting,42554,1,1,2,12/01/2013,93,29,1,11,0,0,0,41,2,2,3,4,0,0,Australia,0
175,1987,39,Bachelors Degree,Married,71952,1,0,1,10/01/2013,93,656,80,455,52,107,93,1443,2,8,8,4,0,0,Spain,2
6988,1987,39,Bachelors Degree,Married,71952,1,0,1,10/01/2013,93,656,80,455,52,107,93,1443,2,8,8,4,0,0,Australia,2
8204,1972,54,Postgraduate,Married,78041,0,0,0,16/12/2012,93,482,35,553,72,160,17,1319,1,4,9,2,0,0,Germany,0
7476,1965,61,Masters Degree,Single,63972,0,1,1,02/12/2012,93,928,63,254,0,12,12,1269,4,5,10,4,0,0,South Africa,1
5221,1958,68,Bachelors Degree,Married,52852,0,1,1,01/12/2012,93,714,8,99,11,0,47,879,4,10,5,8,0,0,Germany,1
8970,1973,53,Doctorate (PhD),Married,62010,0,1,1,23/10/2012,93,371,22,39,6,0,92,530,4,6,7,5,0,0,Spain,0
9286,1961,65,Masters Degree,Cohabiting,83151,0,0,0,10/10/2012,93,407,28,100,120,74,18,747,1,5,4,3,0,0,Spain,0
5831,1968,58,Bachelors Degree,Married,77870,0,1,1,22/08/2012,93,1017,50,500,65,50,133,1815,3,5,5,8,1,0,Spain,2
1010,1978,48,Bachelors Degree,Cohabiting,46931,2,1,3,24/04/2014,94,41,0,17,3,1,16,78,2,1,3,3,0,0,Spain,0
11074,1978,48,Bachelors Degree,Single,85072,0,0,0,09/04/2014,94,494,92,391,194,11,241,1423,1,3,10,0,0,0,South Africa,0
5896,1988,38,Masters Degree,Married,73395,0,0,0,18/03/2014,94,272,7,80,20,7,11,397,1,4,6,2,0,0,Spain,0
3515,1953,73,Bachelors Degree,Single,62307,0,1,1,17/02/2014,94,87,13,34,10,6,10,160,1,4,4,5,0,0,Spain,0
5324,1982,44,Doctorate (PhD),Married,58293,1,0,1,19/01/2014,94,173,43,118,46,27,15,422,5,5,6,5,0,0,United States,0
6534,1975,51,Bachelors Degree,Cohabiting,47889,1,0,1,04/01/2014,94,29,0,29,0,5,4,67,1,2,3,5,0,0,South Africa,0
8373,1980,46,Secondary Education,Cohabiting,24594,1,0,1,10/12/2013,94,1,3,6,10,0,9,29,1,1,3,5,0,0,Canada,0
3829,1980,46,Secondary Education,Cohabiting,24594,1,0,1,10/12/2013,94,1,3,6,10,0,9,29,1,1,3,5,0,0,South Africa,0
4501,1966,60,Masters Degree,Single,69882,0,0,0,10/11/2013,94,292,127,635,132,127,165,1478,1,3,9,1,0,0,Spain,0
4179,1960,66,Bachelors Degree,Cohabiting,24221,0,0,0,20/08/2013,94,8,9,9,2,5,22,55,1,1,3,4,0,0,Spain,0
2292,1986,40,Bachelors Degree,Single,22327,1,0,1,02/08/2013,94,5,4,8,2,0,5,24,1,1,3,5,0,0,Spain,0
9239,1962,64,Masters Degree,Married,61923,0,2,2,26/07/2013,94,92,4,18,3,3,6,126,1,2,4,3,0,0,United States,0
8953,1966,60,Masters Degree,Single,35791,2,1,3,06/05/2013,94,27,0,5,0,0,3,35,2,1,3,8,0,0,Spain,0
10258,1966,60,Masters Degree,Single,35791,2,1,3,06/05/2013,94,27,0,5,0,0,3,35,2,1,3,8,0,0,United States,0
3520,1991,35,Masters Degree,Single,91172,0,0,0,27/03/2013,94,162,28,818,0,28,56,1092,0,4,7,3,1,0,Canada,4
10402,1968,58,Bachelors Degree,Married,35441,1,1,2,14/02/2013,94,25,1,9,2,1,1,39,2,1,3,8,0,0,Canada,0
11114,1971,55,Bachelors Degree,Cohabiting,19656,1,0,1,08/02/2013,94,25,4,9,6,8,32,84,3,2,3,7,0,0,Spain,0
9553,1988,38,Bachelors Degree,Married,7500,0,0,0,09/01/2013,94,0,2,3,4,1,5,15,1,0,3,6,0,0,India,0
6055,1980,46,Bachelors Degree,Married,71626,0,0,0,01/11/2012,94,546,72,376,94,145,72,1305,1,5,8,3,0,0,Spain,1
4786,1978,48,Bachelors Degree,Married,75330,1,1,2,04/10/2012,94,555,82,257,93,61,61,1109,4,10,12,6,0,0,United States,0
5015,1977,49,Masters Degree,Married,34529,1,0,1,14/09/2012,94,68,6,38,3,6,41,162,2,2,3,7,0,0,Spain,0
8560,1993,33,Bachelors Degree,Single,48789,0,0,0,10/09/2012,94,351,16,156,7,5,145,680,1,6,7,6,0,0,Canada,0
3469,1978,48,Doctorate (PhD),Divorced,34487,1,1,2,06/09/2012,94,19,18,33,24,1,8,103,3,3,3,9,0,0,Spain,0
5885,1974,52,Postgraduate,Married,35688,2,1,3,22/08/2012,94,73,3,90,12,1,32,211,7,4,4,8,0,0,Canada,0
3310,1974,52,Postgraduate,Married,35688,2,1,3,22/08/2012,94,73,3,90,12,1,32,211,7,4,4,8,0,0,Spain,0
2134,1953,73,Bachelors Degree,Single,53700,0,1,1,17/08/2012,94,263,5,233,69,41,83,694,4,5,8,5,0,0,South Africa,0
2532,1988,38,Masters Degree,Single,73454,0,0,0,01/03/2014,95,982,73,351,56,14,175,1651,1,2,6,5,0,0,Spain,1
2579,1958,68,Bachelors Degree,Married,71113,0,1,1,17/12/2013,95,495,33,255,11,33,8,835,4,6,9,4,0,0,Spain,0
5623,1981,45,Masters Degree,Married,31535,1,0,1,26/09/2013,95,15,4,13,0,0,19,51,1,1,2,7,0,0,Spain,1
4789,1954,72,Bachelors Degree,Cohabiting,80812,0,0,0,17/09/2013,95,769,22,500,210,143,33,1677,1,4,5,2,0,0,India,3
9523,1983,43,Bachelors Degree,Cohabiting,40479,1,0,1,17/08/2013,95,5,0,8,2,0,0,15,1,0,3,4,0,0,Spain,0
5268,1961,65,Bachelors Degree,Married,29440,1,1,2,11/08/2013,95,17,8,14,10,4,3,56,2,1,4,7,0,0,Germany,0
1545,1987,39,Bachelors Degree,Married,38508,1,0,1,02/08/2013,95,120,19,206,25,19,54,443,6,7,5,8,0,0,Spain,0
2254,1984,42,Bachelors Degree,Married,69520,0,0,0,07/07/2013,95,627,120,414,121,80,93,1455,1,9,5,5,0,0,Australia,0
2661,1965,61,Bachelors Degree,Single,18701,1,1,2,04/06/2013,95,12,4,2,10,6,10,44,4,2,4,5,0,0,South Africa,0
3130,1965,61,Bachelors Degree,Single,18701,1,1,2,04/06/2013,95,12,4,2,10,6,10,44,4,2,4,5,0,0,Spain,0
5847,1970,56,Bachelors Degree,Divorced,69901,0,1,1,29/05/2013,95,312,21,206,102,92,149,882,3,7,10,5,0,0,Spain,0
5863,1954,72,Bachelors Degree,Married,47703,0,1,1,29/05/2013,95,359,0,134,13,26,123,655,4,6,8,5,0,0,Spain,0
999,1992,34,Bachelors Degree,Single,86037,0,0,0,02/01/2013,95,490,44,125,29,20,22,730,1,6,11,3,1,0,Canada,2
2931,1979,47,Bachelors Degree,Divorced,71847,0,0,0,21/09/2012,95,737,21,106,55,63,210,1192,0,6,9,3,0,0,Spain,1
